Cell Type,Bait,Hit,Bait.ensg,Hit.ensg,Bait.name,Hit.name,Sum TIC,Spectra,% Coverage
IMCD3,Nphp8,UC|P15924|DESP_HUMAN,ENSMUSG00000033282,ENSG00000096696,Nphp8,DSP,1100000.0,26,6.1
IMCD3,Nphp8,SP|O08553|DPYL2_MOUSE,ENSMUSG00000033282,ENSMUSG00000022048,Nphp8,Dpysl2,76000.0,5,3.5
IMCD3,Nphp8,SP|Q3U1J4|DDB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000024740,Nphp8,Ddb1,3000000.0,26,22.4
IMCD3,Nphp8,SP|P63037|DNJA1_MOUSE,ENSMUSG00000033282,ENSMUSG00000028410,Nphp8,Dnaja1,1200000.0,15,22.9
IMCD3,Nphp8,SP|Q9QYJ0|DNJA2_MOUSE,ENSMUSG00000033282,ENSMUSG00000031701,Nphp8,Dnaja2,870000.0,12,21.6
IMCD3,Nphp8,SP|Q99M87|DNJA3_MOUSE,ENSMUSG00000033282,ENSMUSG00000004069,Nphp8,Dnaja3,450000.0,8,17.7
IMCD3,Nphp8,SP|Q9QYJ3|DNJB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000005483,Nphp8,Dnajb1,820000.0,15,44.6
IMCD3,Nphp8,SP|Q9D832|DNJB4_MOUSE,ENSMUSG00000033282,ENSMUSG00000028035,Nphp8,Dnajb4,46000.0,1,7.7
IMCD3,Nphp8,SP|O54946|DNJB6_MOUSE,ENSMUSG00000033282,ENSMUSG00000029131,Nphp8,Dnajb6,280000.0,4,15.3
IMCD3,Nphp8,SP|O08788|DCTN1_MOUSE,ENSMUSG00000033282,ENSMUSG00000031865,Nphp8,Dctn1,190000.0,2,1.9
IMCD3,Nphp8,SP|Q99KJ8|DCTN2_MOUSE,ENSMUSG00000033282,ENSMUSG00000025410,Nphp8,Dctn2,59000.0,2,8.7
IMCD3,Nphp8,SP|A2AN08|UBR4_MOUSE,ENSMUSG00000033282,ENSMUSG00000066036,Nphp8,Ubr4,1400000.0,29,17.6
IMCD3,Nphp8,SP|Q80TP3|UBR5_MOUSE,ENSMUSG00000033282,ENSMUSG00000037487,Nphp8,Ubr5,500000.0,12,4.5
IMCD3,Nphp8,SP|P10126|EF1A1_MOUSE,ENSMUSG00000033282,ENSMUSG00000037742,Nphp8,Eef1a1,1300000.0,18,33.9
IMCD3,Nphp8,SP|P57776|EF1D_MOUSE,ENSMUSG00000033282,ENSMUSG00000055762,Nphp8,Eef1d,130000.0,3,27.3
IMCD3,Nphp8,SP|Q9D8N0|EF1G_MOUSE,ENSMUSG00000033282,ENSMUSG00000071644,Nphp8,Eef1g,230000.0,4,6.9
IMCD3,Nphp8,SP|P58252|EF2_MOUSE,ENSMUSG00000033282,ENSMUSG00000034994,Nphp8,Eef2,810000.0,11,11.5
IMCD3,Nphp8,UC|P00924|ENO1_YEAST,ENSMUSG00000033282,YGR254W,Nphp8,ENO1,35000.0,2,7.3
IMCD3,Nphp8,SP|Q9ET47|ESPN_MOUSE,ENSMUSG00000033282,ENSMUSG00000028943,Nphp8,Espn,180000.0,2,6.1
IMCD3,Nphp8,SP|Q8R4Z4|ETV3_MOUSE,ENSMUSG00000033282,ENSMUSG00000003382,Nphp8,Etv3,89000.0,1,2.3
IMCD3,Nphp8,SP|Q91VC3|IF4A3_MOUSE,ENSMUSG00000033282,ENSMUSG00000025580,Nphp8,Eif4a3,220000.0,3,7.3
IMCD3,Nphp8,SP|Q8JZQ9|EIF3B_MOUSE,ENSMUSG00000033282,ENSMUSG00000056076,Nphp8,Eif3b,270000.0,3,2.7
IMCD3,Nphp8,SP|O55135|IF6_MOUSE,ENSMUSG00000033282,ENSMUSG00000027613,Nphp8,Eif6,130000.0,3,31.0
IMCD3,Nphp8,SP|P19096|FAS_MOUSE,ENSMUSG00000033282,ENSMUSG00000025153,Nphp8,Fasn,1300000.0,25,9.9
IMCD3,Nphp8,SP|Q6PFY1|FCSD1_MOUSE,ENSMUSG00000033282,ENSMUSG00000038524,Nphp8,Fchsd1,250000.0,5,3.5
IMCD3,Nphp8,SP|P09528|FRIH_MOUSE,ENSMUSG00000033282,ENSMUSG00000024661,Nphp8,Fth1,100000.0,2,8.2
IMCD3,Nphp8,TR|Q3ULW5|Q3ULW5_MOUSE,ENSMUSG00000033282,ENSMUSG00000062382,Nphp8,Ftl2,7200000.0,40,44.8
IMCD3,Nphp8,SP|Q8BTM8|FLNA_MOUSE,ENSMUSG00000033282,ENSMUSG00000031328,Nphp8,Flna,12000000.0,43,20.5
IMCD3,Nphp8,SP|Q80X90|FLNB_MOUSE,ENSMUSG00000033282,ENSMUSG00000025278,Nphp8,Flnb,610000.0,11,7.0
IMCD3,Nphp8,SP|Q8VHX6|FLNC_MOUSE,ENSMUSG00000033282,ENSMUSG00000068699,Nphp8,Flnc,2100000.0,39,13.6
IMCD3,Nphp8,SP|P05063|ALDOC_MOUSE,ENSMUSG00000033282,ENSMUSG00000017390,Nphp8,Aldoc,70000.0,2,8.3
IMCD3,Nphp8,TR|A6ZI46|A6ZI46_MOUSE,ENSMUSG00000033282,ENSMUSG00000030695,Nphp8,Aldoa,29000.0,1,
IMCD3,Nphp8,SP|P16045|LEG1_MOUSE,ENSMUSG00000033282,ENSMUSG00000068220,Nphp8,Lgals1,52000.0,3,11.9
IMCD3,Nphp8,TR|Q9QZ83|Q9QZ83_MOUSE,ENSMUSG00000033282,ENSMUSG00000062825,Nphp8,Actg1,67000.0,2,29.3
IMCD3,Nphp8,TR|B2RWW6|B2RWW6_MOUSE,ENSMUSG00000033282,ENSMUSG00000041638,Nphp8,Gcn1l1,740000.0,18,19.0
IMCD3,Nphp8,SP|P16858|G3P_MOUSE,ENSMUSG00000033282,ENSMUSG00000078088,Nphp8,Gapdh,190000.0,3,
IMCD3,Nphp8,SP|P08752|GNAI2_MOUSE,ENSMUSG00000033282,ENSMUSG00000032562,Nphp8,Gnai2,27000.0,1,11.4
IMCD3,Nphp8,SP|P68040|GBLP_MOUSE,ENSMUSG00000033282,ENSMUSG00000020372,Nphp8,Gnb2l1,310000.0,4,10.4
IMCD3,Nphp8,SP|Q64520|KGUA_MOUSE,ENSMUSG00000033282,ENSMUSG00000020444,Nphp8,Guk1,300000.0,9,11.1
IMCD3,Nphp8,SP|P17879|HS71B_MOUSE,ENSMUSG00000033282,ENSMUSG00000067284,Nphp8,Hspa1b,260000.0,5,
IMCD3,Nphp8,SP|P63017|HSP7C_MOUSE,ENSMUSG00000033282,ENSMUSG00000015656,Nphp8,Hspa8,37000000.0,256,90.5
IMCD3,Nphp8,SP|Q9CQN1|TRAP1_MOUSE,ENSMUSG00000033282,ENSMUSG00000005981,Nphp8,Trap1,910000.0,8,6.1
IMCD3,Nphp8,TR|Q71LX8|Q71LX8_MOUSE,ENSMUSG00000033282,ENSMUSG00000023944,Nphp8,Hsp90ab1,3400000.0,32,36.8
IMCD3,Nphp8,SP|P14602|HSPB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000004951,Nphp8,Hspb1,2300000.0,29,59.9
IMCD3,Nphp8,SP|P07901|HS90A_MOUSE,ENSMUSG00000033282,ENSMUSG00000021270,Nphp8,Hsp90aa1,760000.0,11,28.6
IMCD3,Nphp8,SP|P02089|HBB2_MOUSE,ENSMUSG00000033282,ENSMUSG00000073940,Nphp8,Hbb-b2,160000.0,11,
IMCD3,Nphp8,SP|Q60668|HNRPD_MOUSE,ENSMUSG00000033282,ENSMUSG00000000568,Nphp8,Hnrnpd,80000.0,2,24.3
IMCD3,Nphp8,SP|Q9Z2X1|HNRPF_MOUSE,ENSMUSG00000033282,ENSMUSG00000042079,Nphp8,Hnrnpf,2200000.0,24,30.6
IMCD3,Nphp8,SP|O35737|HNRH1_MOUSE,ENSMUSG00000033282,ENSMUSG00000007850,Nphp8,Hnrnph1,390000.0,8,16.3
IMCD3,Nphp8,SP|P61979|HNRPK_MOUSE,ENSMUSG00000033282,ENSMUSG00000021546,Nphp8,Hnrnpk,63000.0,1,4.2
IMCD3,Nphp8,SP|Q9D0E1|HNRPM_MOUSE,ENSMUSG00000033282,ENSMUSG00000059208,Nphp8,Hnrnpm,2000000.0,28,70.2
IMCD3,Nphp8,SP|Q9Z2V5|HDAC6_MOUSE,ENSMUSG00000033282,ENSMUSG00000031161,Nphp8,Hdac6,26000.0,1,1.4
IMCD3,Nphp8,SP|O88974|SETB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000015697,Nphp8,Setdb1,220000.0,4,2.0
IMCD3,Nphp8,UC|Q86YZ3|HORN_HUMAN,ENSMUSG00000033282,ENSG00000197915,Nphp8,HRNR,9600000.0,100,28.3
IMCD3,Nphp8,SP|P70168|IMB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000001440,Nphp8,Kpnb1,2200000.0,26,20.1
IMCD3,Nphp8,SP|Q9EPL8|IPO7_MOUSE,ENSMUSG00000033282,ENSMUSG00000066232,Nphp8,Ipo7,9600000.0,98,35.5
IMCD3,Nphp8,SP|Q7TMY7|IPO8_MOUSE,ENSMUSG00000033282,ENSMUSG00000040029,Nphp8,Ipo8,540000.0,13,16.3
IMCD3,Nphp8,SP|Q91YE6|IPO9_MOUSE,ENSMUSG00000033282,ENSMUSG00000041879,Nphp8,Ipo9,620000.0,6,7.0
IMCD3,Nphp8,SP|Q9WU62|INCE_MOUSE,ENSMUSG00000033282,ENSMUSG00000024660,Nphp8,Incenp,34000.0,1,1.4
IMCD3,Nphp8,SP|Q80SU7|GVIN1_MOUSE,ENSMUSG00000033282,ENSMUSG00000078606,Nphp8,Gm4070,550000.0,7,2.8
IMCD3,Nphp8,SP|Q02257|PLAK_MOUSE,ENSMUSG00000033282,ENSMUSG00000001552,Nphp8,Jup,970000.0,15,16.5
IMCD3,Nphp8,SP|Q3U410|KLH21_MOUSE,ENSMUSG00000033282,ENSMUSG00000073700,Nphp8,Klhl21,370000.0,5,9.5
IMCD3,Nphp8,TR|A2A513|A2A513_MOUSE,ENSMUSG00000033282,ENSMUSG00000019761,Nphp8,Krt10,230000.0,5,31.0
IMCD3,Nphp8,UC|88041|PIR||A31994,ENSMUSG00000033282,ENSG00000186395,Nphp8,KRT10,1400000.0,21,64.0
IMCD3,Nphp8,UC|254622|BBS|112352,ENSMUSG00000033282,Keratin,Nphp8,Keratin,50000000.0,402,
IMCD3,Nphp8,UC|1082558|PIR||S41161,ENSMUSG00000033282,ENSG00000171403,Nphp8,KRT9,19000000.0,199,47.4
IMCD3,Nphp8,UC|88052|PIR||A32568,ENSMUSG00000033282,ENSG00000186081,Nphp8,KRT5,4900000.0,26,48.8
IMCD3,Nphp8,UC|71536|PIR||KRHU2,ENSMUSG00000033282,ENSG00000167768,Nphp8,KRT1,2200000.0,12,72.4
IMCD3,Nphp8,UC|547749SP|P13645|K1CJ_HUMAN,ENSMUSG00000033282,ENSG00000186395,Nphp8,KRT10,180000000.0,506,64.0
IMCD3,Nphp8,UC|125080SP|P02533|K1CN_HUMAN,ENSMUSG00000033282,ENSG00000186847,Nphp8,KRT14,4500000.0,60,40.9
IMCD3,Nphp8,SP|P05784|K1C18_MOUSE,ENSMUSG00000033282,ENSMUSG00000023043,Nphp8,Krt18,1900000.0,22,41.8
IMCD3,Nphp8,SP|P19001|K1C19_MOUSE,ENSMUSG00000033282,ENSMUSG00000020911,Nphp8,Krt19,6200000.0,52,61.5
IMCD3,Nphp8,SP|Q6IFX4|K1C39_MOUSE,ENSMUSG00000033282,ENSMUSG00000064165,Nphp8,Krt39,85000.0,1,3.5
IMCD3,Nphp8,SP|Q9Z2T6|KRT85_MOUSE,ENSMUSG00000033282,ENSMUSG00000023039,Nphp8,Krt7,110000.0,1,47.0
IMCD3,Nphp8,UC|1346343SP|P04264|K2C1_HUMAN,ENSMUSG00000033282,ENSG00000167768,Nphp8,KRT1,100000000.0,573,72.4
IMCD3,Nphp8,UC|125105SP|P13647|K2C5_HUMAN,ENSMUSG00000033282,ENSG00000186081,Nphp8,KRT5,8300000.0,98,48.8
IMCD3,Nphp8,SP|Q922U2|K2C5_MOUSE,ENSMUSG00000033282,ENSMUSG00000061527,Nphp8,Krt5,600000.0,3,28.2
IMCD3,Nphp8,UC|1346345SP|P04259|K2CB_HUMAN,ENSMUSG00000033282,ENSG00000185479,Nphp8,KRT6B,280000.0,2,24.8
IMCD3,Nphp8,UC|1346349SP|P48669|K2CF_HUMAN,ENSMUSG00000033282,ENSG00000185479,Nphp8,KRT6B,1300000.0,5,24.8
IMCD3,Nphp8,SP|Q9DCV7|K2C7_MOUSE,ENSMUSG00000033282,ENSMUSG00000023039,Nphp8,Krt7,1800000.0,26,47.0
IMCD3,Nphp8,SP|Q6IME9|K2C72_MOUSE,ENSMUSG00000033282,ENSMUSG00000056605,Nphp8,Krt72-ps,260000.0,4,5.6
IMCD3,Nphp8,SP|P11679|K2C8_MOUSE,ENSMUSG00000033282,ENSMUSG00000049382,Nphp8,Krt8,3600000.0,57,49.8
IMCD3,Nphp8,TR|Q05DU6|Q05DU6_MOUSE,ENSMUSG00000033282,ENSMUSG00000032254,Nphp8,Kif23,850000.0,6,6.1
IMCD3,Nphp8,TR|A2CF96|A2CF96_MOUSE,ENSMUSG00000033282,ENSMUSG00000020821,Nphp8,Kif1c,8500000.0,65,28.3
IMCD3,Nphp8,SP|Q6P9P6|KIF11_MOUSE,ENSMUSG00000033282,ENSMUSG00000012443,Nphp8,Kif11,92000.0,1,1.3
IMCD3,Nphp8,SP|Q8C3Y4|KNTC1_MOUSE,ENSMUSG00000033282,ENSMUSG00000029414,Nphp8,Kntc1,1200000.0,13,6.1
IMCD3,Nphp8,SP|Q8BX02|KANK2_MOUSE,ENSMUSG00000033282,ENSMUSG00000032194,Nphp8,Kank2,38000.0,1,2.5
IMCD3,Nphp8,SP|Q9Z1R2|BAT3_MOUSE,ENSMUSG00000033282,ENSMUSG00000024392,Nphp8,Bat3,380000.0,3,1.7
IMCD3,Nphp8,SP|Q3UVD5|LGR6_MOUSE,ENSMUSG00000033282,ENSMUSG00000042793,Nphp8,Lgr6,940000.0,3,5.9
IMCD3,Nphp8,SP|Q8VDB8|LRRC2_MOUSE,ENSMUSG00000033282,ENSMUSG00000032495,Nphp8,Lrrc2,1400000.0,4,6.5
IMCD3,Nphp8,SP|A2ARV4|LRP2_MOUSE,ENSMUSG00000033282,ENSMUSG00000027070,Nphp8,Lrp2,12000000.0,210,23.1
IMCD3,Nphp8,SP|Q4VC33|MAEA_MOUSE,ENSMUSG00000033282,ENSMUSG00000079562,Nphp8,Maea,110000.0,2,5.3
IMCD3,Nphp8,SP|P14152|MDHC_MOUSE,ENSMUSG00000033282,ENSMUSG00000020321,Nphp8,Mdh1,36000.0,2,7.5
IMCD3,Nphp8,SP|P14873|MAP1B_MOUSE,ENSMUSG00000033282,ENSMUSG00000052727,Nphp8,Mtap1b,180000.0,5,1.8
IMCD3,Nphp8,SP|Q9D880|TIM50_MOUSE,ENSMUSG00000033282,ENSMUSG00000003438,Nphp8,Timm50,170000.0,3,6.2
IMCD3,Nphp8,SP|Q9WTX8|MD1L1_MOUSE,ENSMUSG00000033282,ENSMUSG00000029554,Nphp8,Mad1l1,350000.0,4,9.9
IMCD3,Nphp8,TR|Q80T67|Q80T67_MOUSE,ENSMUSG00000033282,ENSMUSG00000024298,Nphp8,Zfp871,150000.0,2,4.6
IMCD3,Nphp8,TR|Q5DTG8|Q5DTG8_MOUSE,ENSMUSG00000033282,ENSMUSG00000007812,Nphp8,Zfp655,72000.0,2,3.5
IMCD3,Nphp8,SP|Q9DCL9|PUR6_MOUSE,ENSMUSG00000033282,ENSMUSG00000029247,Nphp8,Paics,49000.0,2,5.9
IMCD3,Nphp8,SP|P31230|MCA1_MOUSE,ENSMUSG00000033282,ENSMUSG00000028029,Nphp8,Aimp1,34000.0,1,3.8
IMCD3,Nphp8,SP|Q8C854|MYEF2_MOUSE,ENSMUSG00000033282,ENSMUSG00000027201,Nphp8,Myef2,39000.0,1,2.5
IMCD3,Nphp8,SP|P20917|MAG_MOUSE,ENSMUSG00000033282,ENSMUSG00000036634,Nphp8,Mag,100000.0,5,4.8
IMCD3,Nphp8,SP|Q8CI43|MYL6B_MOUSE,ENSMUSG00000033282,ENSMUSG00000039824,Nphp8,Myl6b,55000.0,1,6.3
IMCD3,Nphp8,SP|Q8VDD5|MYH9_MOUSE,ENSMUSG00000033282,ENSMUSG00000022443,Nphp8,Myh9,700000.0,10,5.9
IMCD3,Nphp8,SP|Q923E4|SIRT1_MOUSE,ENSMUSG00000033282,ENSMUSG00000020063,Nphp8,Sirt1,85000.0,1,1.9
IMCD3,Nphp8,SP|Q62425|NDUA4_MOUSE,ENSMUSG00000033282,ENSMUSG00000029632,Nphp8,Ndufa4,180000.0,4,36.6
IMCD3,Nphp8,SP|Q8C7U1|N4BP3_MOUSE,ENSMUSG00000033282,ENSMUSG00000001053,Nphp8,C330016O10Rik,380000.0,6,10.8
IMCD3,Nphp8,SP|Q9QY53|NPHP1_MOUSE,ENSMUSG00000033282,ENSMUSG00000027378,Nphp8,Nphp1,6000000.0,53,48.6
IMCD3,Nphp8,TR|B1AS30|B1AS30_MOUSE,ENSMUSG00000033282,ENSMUSG00000039577,Nphp8,Nphp4,100000000.0,491,49.9
IMCD3,Nphp8,SP|Q6P5H2|NEST_MOUSE,ENSMUSG00000033282,ENSMUSG00000004891,Nphp8,Nes,200000.0,2,1.3
IMCD3,Nphp8,TR|A2BI14|A2BI14_MOUSE,ENSMUSG00000033282,ENSMUSG00000052407,Nphp8,4930473A06Rik,440000.0,7,6.6
IMCD3,Nphp8,SP|Q9DC22|IQWD1_MOUSE,ENSMUSG00000033282,ENSMUSG00000026571,Nphp8,Dcaf6,1000000.0,17,20.2
IMCD3,Nphp8,SP|P62960|YBOX1_MOUSE,ENSMUSG00000033282,ENSMUSG00000028639,Nphp8,Ybx1,510000.0,9,40.7
IMCD3,Nphp8,SP|Q99ME9|NOG1_MOUSE,ENSMUSG00000033282,ENSMUSG00000021149,Nphp8,Gtpbp4,41000.0,1,2.1
IMCD3,Nphp8,SP|Q61937|NPM_MOUSE,ENSMUSG00000033282,ENSMUSG00000057113,Nphp8,Npm1,43000.0,1,5.1
IMCD3,Nphp8,SP|Q78ZA7|NP1L4_MOUSE,ENSMUSG00000033282,ENSMUSG00000059119,Nphp8,Nap1l4,2500000.0,38,29.3
IMCD3,Nphp8,SP|Q8R1N4|NUDC3_MOUSE,ENSMUSG00000033282,ENSMUSG00000053838,Nphp8,Nudcd3,1400000.0,28,52.7
IMCD3,Nphp8,SP|Q9R0L6|PCM1_MOUSE,ENSMUSG00000033282,ENSMUSG00000031592,Nphp8,Pcm1,190000.0,2,0.5
IMCD3,Nphp8,SP|Q99LL5|PWP1_MOUSE,ENSMUSG00000033282,ENSMUSG00000001785,Nphp8,Pwp1,37000.0,1,12.8
IMCD3,Nphp8,SP|Q8C0C7|SYFA_MOUSE,ENSMUSG00000033282,ENSMUSG00000003808,Nphp8,Farsa,100000.0,2,5.9
IMCD3,Nphp8,SP|Q9DBJ1|PGAM1_MOUSE,ENSMUSG00000033282,ENSMUSG00000011752,Nphp8,Pgam1,170000.0,8,10.6
IMCD3,Nphp8,SP|Q8BX10|PGAM5_MOUSE,ENSMUSG00000033282,ENSMUSG00000029500,Nphp8,Pgam5,680000.0,12,26.8
IMCD3,Nphp8,SP|Q99K51|PLST_MOUSE,ENSMUSG00000033282,ENSMUSG00000016382,Nphp8,Pls3,1300000.0,6,7.1
IMCD3,Nphp8,SP|Q8K1N2|PHLB2_MOUSE,ENSMUSG00000033282,ENSMUSG00000033149,Nphp8,Phldb2,74000.0,3,3.0
IMCD3,Nphp8,SP|P60335|PCBP1_MOUSE,ENSMUSG00000033282,ENSMUSG00000051695,Nphp8,Pcbp1,370000.0,7,18.8
IMCD3,Nphp8,SP|P29341|PABP1_MOUSE,ENSMUSG00000033282,ENSMUSG00000022283,Nphp8,Pabpc1,790000.0,3,8.5
IMCD3,Nphp8,SP|Q8K214|SCMH1_MOUSE,ENSMUSG00000033282,ENSMUSG00000000085,Nphp8,Scmh1,2600000.0,3,13.6
IMCD3,Nphp8,SP|Q9D824|FIP1_MOUSE,ENSMUSG00000033282,ENSMUSG00000029227,Nphp8,Fip1l1,270000.0,4,12.0
IMCD3,Nphp8,SP|Q5SWD9|TSR1_MOUSE,ENSMUSG00000033282,ENSMUSG00000038335,Nphp8,Tsr1,160000.0,3,5.2
IMCD3,Nphp8,SP|Q148V8|FA83H_MOUSE,ENSMUSG00000033282,ENSMUSG00000046761,Nphp8,Fam83h,620000.0,5,3.6
IMCD3,Nphp8,SP|Q8CG73|FTM_MOUSE,ENSMUSG00000033282,ENSMUSG00000033282,Nphp8,Nphp8,4500000000.0,7784,91.0
IMCD3,Nphp8,SP|Q8BIL5|HOOK1_MOUSE,ENSMUSG00000033282,ENSMUSG00000028572,Nphp8,Hook1,45000.0,1,2.1
IMCD3,Nphp8,SP|Q8VDP4|K1967_MOUSE,ENSMUSG00000033282,ENSMUSG00000033712,Nphp8,2610301G19Rik,55000.0,1,1.4
IMCD3,Nphp8,SP|Q6NSQ7|LTV1_MOUSE,ENSMUSG00000033282,ENSMUSG00000019814,Nphp8,Ltv1,41000.0,1,2.6
IMCD3,Nphp8,TR|Q7TMX2|Q7TMX2_MOUSE,ENSMUSG00000033282,ENSMUSG00000007564,Nphp8,Ppp2r1a,180000.0,3,5.1
IMCD3,Nphp8,SP|Q8VEB2|SAV1_MOUSE,ENSMUSG00000033282,ENSMUSG00000021067,Nphp8,Sav1,290000.0,4,10.9
IMCD3,Nphp8,SP|Q9D1M0|SEC13_MOUSE,ENSMUSG00000033282,ENSMUSG00000030298,Nphp8,Sec13,110000.0,3,14.0
IMCD3,Nphp8,SP|Q80TR8|VPRBP_MOUSE,ENSMUSG00000033282,ENSMUSG00000040325,Nphp8,Vprbp,1300000.0,22,14.4
IMCD3,Nphp8,SP|Q8R060|ZWILC_MOUSE,ENSMUSG00000033282,ENSMUSG00000032400,Nphp8,Zwilch,17000.0,1,2.2
IMCD3,Nphp8,SP|P59913|PCMD1_MOUSE,ENSMUSG00000033282,ENSMUSG00000051285,Nphp8,Pcmtd1,240000.0,4,13.2
IMCD3,Nphp8,SP|Q8BHD8|PCMD2_MOUSE,ENSMUSG00000033282,ENSMUSG00000027589,Nphp8,Pcmtd2,220000.0,3,10.0
IMCD3,Nphp8,TR|Q3UYW8|Q3UYW8_MOUSE,ENSMUSG00000033282,ENSMUSG00000069833,Nphp8,Ahnak,120000.0,3,0.5
IMCD3,Nphp8,TR|Q8C0L3|Q8C0L3_MOUSE,ENSMUSG00000033282,ENSMUSG00000054648,Nphp8,Zfp869,61000.0,1,3.0
IMCD3,Nphp8,TR|Q3V2E0|Q3V2E0_MOUSE,ENSMUSG00000033282,ENSMUSG00000036938,Nphp8,Try5,1700000.0,14,13.4
IMCD3,Nphp8,TR|Q8BHM7|Q8BHM7_MOUSE,ENSMUSG00000033282,ENSMUSG00000054381,Nphp8,Zfp747,1200000.0,9,19.7
IMCD3,Nphp8,TR|Q3TRG2|Q3TRG2_MOUSE,ENSMUSG00000033282,ENSMUSG00000004085,Nphp8,B230120H23Rik,86000.0,2,3.5
IMCD3,Nphp8,TR|Q3UBU0|Q3UBU0_MOUSE,ENSMUSG00000033282,ENSMUSG00000020048,Nphp8,Hsp90b1,310000.0,9,7.5
IMCD3,Nphp8,TR|Q3TW93|Q3TW93_MOUSE,ENSMUSG00000033282,ENSMUSG00000024359,Nphp8,Hspa9,1500000.0,28,29.0
IMCD3,Nphp8,TR|Q3TBL8|Q3TBL8_MOUSE,ENSMUSG00000033282,ENSMUSG00000053091,Nphp8,Lins2,240000.0,5,4.4
IMCD3,Nphp8,TR|Q3TF41|Q3TF41_MOUSE,ENSMUSG00000033282,ENSMUSG00000058799,Nphp8,Nap1l1,1200000.0,22,21.9
IMCD3,Nphp8,TR|Q3TIQ2|Q3TIQ2_MOUSE,ENSMUSG00000033282,ENSMUSG00000069682,Nphp8,Rpl12,480000.0,6,
IMCD3,Nphp8,TR|Q9CWK0|Q9CWK0_MOUSE,ENSMUSG00000033282,ENSMUSG00000025794,Nphp8,Rpl14,270000.0,4,15.0
IMCD3,Nphp8,TR|Q3TWU3|Q3TWU3_MOUSE,ENSMUSG00000033282,ENSMUSG00000040025,Nphp8,Ythdf2,24000.0,1,33.3
IMCD3,Nphp8,SP|Q91WG2|RABE2_MOUSE,ENSMUSG00000033282,ENSMUSG00000030727,Nphp8,Rabep2,230000.0,4,8.8
IMCD3,Nphp8,SP|O54916|REPS1_MOUSE,ENSMUSG00000033282,ENSMUSG00000019854,Nphp8,Reps1,83000.0,1,1.0
IMCD3,Nphp8,SP|Q6QI06|RICTR_MOUSE,ENSMUSG00000033282,ENSMUSG00000050310,Nphp8,Rictor,98000.0,2,1.3
IMCD3,Nphp8,SP|Q91V41|RAB14_MOUSE,ENSMUSG00000033282,ENSMUSG00000026878,Nphp8,Rab14,45000.0,2,8.1
IMCD3,Nphp8,SP|P62821|RAB1A_MOUSE,ENSMUSG00000033282,ENSMUSG00000020149,Nphp8,Rab1,43000.0,1,10.4
IMCD3,Nphp8,SP|P62823|RAB3C_MOUSE,ENSMUSG00000033282,ENSMUSG00000021700,Nphp8,Rab3c,170000.0,6,23.1
IMCD3,Nphp8,SP|Q8R323|RFC3_MOUSE,ENSMUSG00000033282,ENSMUSG00000033970,Nphp8,Rfc3,130000.0,3,7.9
IMCD3,Nphp8,SP|Q8BP92|RCN2_MOUSE,ENSMUSG00000033282,ENSMUSG00000032320,Nphp8,Rcn2,2800000.0,31,24.7
IMCD3,Nphp8,TR|Q5SWZ5|Q5SWZ5_MOUSE,ENSMUSG00000033282,ENSMUSG00000005417,Nphp8,Mprip,2100000.0,33,27.9
IMCD3,Nphp8,SP|P70335|ROCK1_MOUSE,ENSMUSG00000033282,ENSMUSG00000024290,Nphp8,Rock1,470000.0,3,1.4
IMCD3,Nphp8,SP|Q9D0B8|RIBC1_MOUSE,ENSMUSG00000033282,ENSMUSG00000025257,Nphp8,Ribc1,940000.0,2,6.1
IMCD3,Nphp8,SP|Q91VI7|RINI_MOUSE,ENSMUSG00000033282,ENSMUSG00000038650,Nphp8,Rnh1,620000.0,11,23.5
IMCD3,Nphp8,SP|Q61545|EWS_MOUSE,ENSMUSG00000033282,ENSMUSG00000009079,Nphp8,Ewsr1,52000.0,1,2.3
IMCD3,Nphp8,SP|P56959|FUS_MOUSE,ENSMUSG00000033282,ENSMUSG00000030795,Nphp8,Fus,58000.0,1,2.7
IMCD3,Nphp8,SP|Q8BW10|NOB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000003848,Nphp8,Nob1,270000.0,6,53.2
IMCD3,Nphp8,SP|P60122|RUVB1_MOUSE,ENSMUSG00000033282,ENSMUSG00000030079,Nphp8,Ruvbl1,27000.0,1,3.1
IMCD3,Nphp8,SP|Q64337|SQSTM_MOUSE,ENSMUSG00000033282,ENSMUSG00000015837,Nphp8,Sqstm1,220000.0,5,14.9
IMCD3,Nphp8,SP|Q9JI10|STK3_MOUSE,ENSMUSG00000033282,ENSMUSG00000022329,Nphp8,Stk3,76000.0,1,2.2
IMCD3,Nphp8,SP|Q9CQS5|RIOK2_MOUSE,ENSMUSG00000033282,ENSMUSG00000023846,Nphp8,Riok2,110000.0,2,4.3
IMCD3,Nphp8,SP|Q5F2E8|TAOK1_MOUSE,ENSMUSG00000033282,ENSMUSG00000017291,Nphp8,Taok1,25000.0,1,1.1
IMCD3,Nphp8,SP|Q9CQR6|PPP6_MOUSE,ENSMUSG00000033282,ENSMUSG00000026753,Nphp8,Ppp6c,15000000.0,91,45.2
